LC_PLY_PID,DT_CREATE,DT_RETIRE,LOC_PID,NAME,POSTCODE,PRIM_PCODE,LOCCL_CODE,DT_GAZETD,STATE_PID
18669,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW126,BACK CREEK,,2622,G,"""1899-11-30T00:00:00.000Z""",1
18670,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2699,MONGARLOWE,,,G,"""1899-11-30T00:00:00.000Z""",1
26022,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4355,WINDOWIE,,,G,"""1899-11-30T00:00:00.000Z""",1
30555,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4206,WARREN,,,G,"""1899-11-30T00:00:00.000Z""",1
24434,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3605,SOUTH ALBURY,,,G,"""1899-11-30T00:00:00.000Z""",1
25216,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2634,MILBRODALE,,,G,"""1899-11-30T00:00:00.000Z""",1
29275,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2059,JOADJA,,,G,"""1899-11-30T00:00:00.000Z""",1
24532,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2807,MOUNT PLEASANT,,,G,"""1899-11-30T00:00:00.000Z""",1
21137,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3608,SOUTH BALLINA,,,G,"""1899-11-30T00:00:00.000Z""",1
24314,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2752,MORTONS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
25306,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3941,TOOLOON,,,G,"""1899-11-30T00:00:00.000Z""",1
29318,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5138,MUNYANG,,,G,"""1899-11-30T00:00:00.000Z""",1
29319,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5139,NUNGAR,,,G,"""1899-11-30T00:00:00.000Z""",1
25356,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4363,WINGEN,,,G,"""1899-11-30T00:00:00.000Z""",1
25357,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4236,WAVERLY,,,G,"""1899-11-30T00:00:00.000Z""",1
25264,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1651,GIRO,,,G,"""1899-11-30T00:00:00.000Z""",1
25557,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1629,GHOOLENDAADI,,,G,"""1899-11-30T00:00:00.000Z""",1
25387,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4393,WOLLUN,,,G,"""1899-11-30T00:00:00.000Z""",1
25326,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4166,WANDSWORTH,,,G,"""1899-11-30T00:00:00.000Z""",1
25348,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2954,NERONG,,,G,"""1899-11-30T00:00:00.000Z""",1
29358,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2735,MOORLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
29359,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2061,JOHNS RIVER,,,G,"""1899-11-30T00:00:00.000Z""",1
29065,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3835,TERRANORA,,,G,"""1899-11-30T00:00:00.000Z""",1
26113,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4310,WHITEMAN CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
29152,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2783,MOUNT GEORGE,,,G,"""1899-11-30T00:00:00.000Z""",1
29168,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4424,WOODSIDE,,,G,"""1899-11-30T00:00:00.000Z""",1
29172,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4258,WELLINGTON VALE,,,G,"""1899-11-30T00:00:00.000Z""",1
23977,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4519,YARRAWONGA,,,G,"""1899-11-30T00:00:00.000Z""",1
23980,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3657,SPRINGFIELD,,2250,G,"""1899-11-30T00:00:00.000Z""",1
19079,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4181,WARDS MISTAKE,,,G,"""1899-11-30T00:00:00.000Z""",1
27909,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2065,JONES ISLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
16751,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW198,BARIGAN,,,G,"""1899-11-30T00:00:00.000Z""",1
19081,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3238,PINDAROI,,,G,"""1899-11-30T00:00:00.000Z""",1
26090,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4428,WOODVIEW,,,G,"""1899-11-30T00:00:00.000Z""",1
26392,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2765,MOULAMEIN,,,G,"""1899-11-30T00:00:00.000Z""",1
24448,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW191,BARCOONGERE,,,G,"""1899-11-30T00:00:00.000Z""",1
24284,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5035,WILLSONS DOWNFALL,,,G,"""1899-11-30T00:00:00.000Z""",1
15063,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4165,WANDOOK,,,G,"""1899-11-30T00:00:00.000Z""",1
14816,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2554,MAYFIELD,,2540,G,"""1899-11-30T00:00:00.000Z""",1
14817,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2946,NELSON,,2550,G,"""1899-11-30T00:00:00.000Z""",1
15139,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW435,BOBUNDARA,,,G,"""1899-11-30T00:00:00.000Z""",1
15140,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4457,WOY WOY BAY,,,G,"""1899-11-30T00:00:00.000Z""",1
18562,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1555,FORBES CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
15781,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1487,EVANS HEAD,,,G,"""1899-11-30T00:00:00.000Z""",1
26787,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4243,WEBBS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
26535,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW643,BUCKETTY,,,G,"""1899-11-30T00:00:00.000Z""",1
26819,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4387,WOLLOMBI,,,G,"""1899-11-30T00:00:00.000Z""",1
23781,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2083,KANGAROO POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
30653,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4317,WICKHAM,,,G,"""1899-11-30T00:00:00.000Z""",1
29098,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW266,BELLBIRD,,,G,"""1899-11-30T00:00:00.000Z""",1
22443,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3983,TUCKI TUCKI,,,G,"""1899-11-30T00:00:00.000Z""",1
26178,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2530,MARTHAGUY,,,G,"""1899-11-30T00:00:00.000Z""",1
27312,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1758,GRASSY HEAD,,,G,"""1899-11-30T00:00:00.000Z""",1
27402,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW816,CAPEEN CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
22688,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1926,HILLGROVE,,2350,G,"""1899-11-30T00:00:00.000Z""",1
30142,"""2019-05-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW812,CANTERBURY,,,G,"""1899-11-30T00:00:00.000Z""",1
22689,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2825,MOUNT WARRIGAL,,,G,"""1899-11-30T00:00:00.000Z""",1
30712,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2439,LUCAS HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
29132,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1683,GLENFIELD PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
10140,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW237,BEACONSFIELD,,,G,"""1899-11-30T00:00:00.000Z""",1
25257,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2200,KNIGHTS HILL,,,G,"""1899-11-30T00:00:00.000Z""",1
19076,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1173,CUNDLE FLAT,,,G,"""1899-11-30T00:00:00.000Z""",1
25512,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW250,BEEMUNNEL,,,G,"""1899-11-30T00:00:00.000Z""",1
28147,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1051,COOMBA BAY,,,G,"""1899-11-30T00:00:00.000Z""",1
29203,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW278,BELMORE RIVER,,,G,"""1899-11-30T00:00:00.000Z""",1
16744,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1465,ETTRICK,,,G,"""1899-11-30T00:00:00.000Z""",1
24536,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1796,GREVILLIA,,,G,"""1899-11-30T00:00:00.000Z""",1
19078,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4062,UPPER FINE FLOWER,,,G,"""1899-11-30T00:00:00.000Z""",1
21812,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW354,BILLEROY,,,G,"""1899-11-30T00:00:00.000Z""",1
28130,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1052,COOMBA PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
15768,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4233,WAUGORAH,,,G,"""1899-11-30T00:00:00.000Z""",1
26490,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2938,NASHDALE,,,G,"""1899-11-30T00:00:00.000Z""",1
26580,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2353,LIMEKILNS,,,G,"""1899-11-30T00:00:00.000Z""",1
15777,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2199,KLORI,,,G,"""1899-11-30T00:00:00.000Z""",1
15779,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3378,RENNIE,,,G,"""1899-11-30T00:00:00.000Z""",1
31156,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1535,FINGAL BAY,,,G,"""1899-11-30T00:00:00.000Z""",1
25407,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW486,BOOLAROO,,,G,"""1899-11-30T00:00:00.000Z""",1
31178,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4039,ULLADULLA,,,G,"""1899-11-30T00:00:00.000Z""",1
16017,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4262,WENTWORTH FALLS,,,G,"""1899-11-30T00:00:00.000Z""",1
16020,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW666,BULLAGREEN,,,G,"""1899-11-30T00:00:00.000Z""",1
16021,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW528,BOURBAH,,,G,"""1899-11-30T00:00:00.000Z""",1
31194,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2839,MULGOA,,,G,"""1899-11-30T00:00:00.000Z""",1
31195,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3461,ROUSE HILL,,,G,"""1899-11-30T00:00:00.000Z""",1
19392,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1116,CRAIGIE,,,G,"""1899-11-30T00:00:00.000Z""",1
31196,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3534,SCHOFIELDS,,,G,"""1899-11-30T00:00:00.000Z""",1
31207,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2965,NEW BUILDINGS,,,G,"""1899-11-30T00:00:00.000Z""",1
19393,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW220,BARYULGIL,,,G,"""1899-11-30T00:00:00.000Z""",1
31211,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3595,SMITHS LAKE,,,G,"""1899-11-30T00:00:00.000Z""",1
26539,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW852,CARTWRIGHT,,,G,"""1899-11-30T00:00:00.000Z""",1
10116,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3236,PIMLICO ISLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
26600,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3005,NORTH ARM COVE,,,G,"""1899-11-30T00:00:00.000Z""",1
17736,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW659,BULEE,,,G,"""1899-11-30T00:00:00.000Z""",1
24631,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5069,NORTH BOURKE,,,G,"""1899-11-30T00:00:00.000Z""",1
24292,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2403,LONG PLAIN,,2360,G,"""1899-11-30T00:00:00.000Z""",1
13939,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5062,GOODMANS FORD,,,G,"""1899-11-30T00:00:00.000Z""",1
25418,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3344,RANNOCK,,,G,"""1899-11-30T00:00:00.000Z""",1
26377,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4043,ULTIMO,,,G,"""1899-11-30T00:00:00.000Z""",1
26242,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2959,NEUTRAL BAY,,,G,"""1899-11-30T00:00:00.000Z""",1
25267,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW646,BUDDABADAH,,,G,"""1899-11-30T00:00:00.000Z""",1
10118,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2842,MULI MULI,,,G,"""1899-11-30T00:00:00.000Z""",1
26420,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5081,COLLAROY PLATEAU,,,G,"""1899-11-30T00:00:00.000Z""",1
17875,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3908,TIMOR,,,G,"""1899-11-30T00:00:00.000Z""",1
18410,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2801,MOUNT MITCHELL,,,G,"""1899-11-30T00:00:00.000Z""",1
18411,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW129,BACKWATER,,,G,"""1899-11-30T00:00:00.000Z""",1
18717,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3340,RANGARI,,,G,"""1899-11-30T00:00:00.000Z""",1
30098,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW729,BURRUMBUTTOCK,,,G,"""1899-11-30T00:00:00.000Z""",1
25277,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2654,MIMOSA,,,G,"""1899-11-30T00:00:00.000Z""",1
25495,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1795,GRETA MAIN,,,G,"""1899-11-30T00:00:00.000Z""",1
25225,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW409,BLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
21772,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1334,DUNGEREE,,,G,"""1899-11-30T00:00:00.000Z""",1
25224,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3317,QUANDIALLA,,,G,"""1899-11-30T00:00:00.000Z""",1
11306,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW259,BELIMBLA PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
9577,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1335,DUNGOG,,,G,"""1899-11-30T00:00:00.000Z""",1
27791,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW327,BERTHONG,,,G,"""1899-11-30T00:00:00.000Z""",1
27834,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1589,FROGMORE,,,G,"""1899-11-30T00:00:00.000Z""",1
27539,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1607,GARLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
27540,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2447,LYNDHURST,,2797,G,"""1899-11-30T00:00:00.000Z""",1
18884,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4163,WANDELLA,,,G,"""1899-11-30T00:00:00.000Z""",1
18885,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4254,WELAREGANG,,,G,"""1899-11-30T00:00:00.000Z""",1
25401,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3396,RIVERSIDE,,,G,"""1899-11-30T00:00:00.000Z""",1
27137,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3878,THE SLOPES,,,G,"""1899-11-30T00:00:00.000Z""",1
19430,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1211,DANGELONG,,,G,"""1899-11-30T00:00:00.000Z""",1
28202,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3862,THE LAGOON,,,G,"""1899-11-30T00:00:00.000Z""",1
28005,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1189,CURRAWANG,,,G,"""1899-11-30T00:00:00.000Z""",1
25246,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1291,DORRIGO,,,G,"""1899-11-30T00:00:00.000Z""",1
25796,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1813,GUM SCRUB,,,G,"""1899-11-30T00:00:00.000Z""",1
28211,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2534,MARULAN,,,G,"""1899-11-30T00:00:00.000Z""",1
28119,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2461,MADDENS PLAINS,,,G,"""1899-11-30T00:00:00.000Z""",1
28976,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3214,PENSHURST,,,G,"""1899-11-30T00:00:00.000Z""",1
20312,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4065,UPPER HORTON,,,G,"""1899-11-30T00:00:00.000Z""",1
30216,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW230,BATLOW,,,G,"""1899-11-30T00:00:00.000Z""",1
30233,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1148,CRUDINE,,,G,"""1899-11-30T00:00:00.000Z""",1
29933,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW232,BAW BAW,,,G,"""1899-11-30T00:00:00.000Z""",1
29934,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2179,KINGSDALE,,,G,"""1899-11-30T00:00:00.000Z""",1
12602,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW886,CELLS RIVER,,,G,"""1899-11-30T00:00:00.000Z""",1
17889,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3492,SADLEIR,,,G,"""1899-11-30T00:00:00.000Z""",1
25272,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3789,TARA,,,G,"""1899-11-30T00:00:00.000Z""",1
19225,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW502,BOORGANNA,,,G,"""1899-11-30T00:00:00.000Z""",1
19226,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1017,CONEAC,,,G,"""1899-11-30T00:00:00.000Z""",1
19227,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW676,BUMBALONG,,,G,"""1899-11-30T00:00:00.000Z""",1
19229,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW981,COLINTON,,,G,"""1899-11-30T00:00:00.000Z""",1
19230,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3320,QUEANBEYAN WEST,,,G,"""1899-11-30T00:00:00.000Z""",1
19233,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW514,BORAMBIL,,,G,"""1899-11-30T00:00:00.000Z""",1
19234,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW996,COLO HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
19236,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4400,WOMERAH,,,G,"""1899-11-30T00:00:00.000Z""",1
22859,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3817,TEMORA,,,G,"""1899-11-30T00:00:00.000Z""",1
22860,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1001,COMBANING,,,G,"""1899-11-30T00:00:00.000Z""",1
16533,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2127,KENTUCKY SOUTH,,,G,"""1899-11-30T00:00:00.000Z""",1
19175,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1464,ETTREMA,,,G,"""1899-11-30T00:00:00.000Z""",1
19176,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1023,CONISTON,,,G,"""1899-11-30T00:00:00.000Z""",1
18702,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1894,HAYES GAP,,,G,"""1899-11-30T00:00:00.000Z""",1
9741,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3244,PINE VALLEY,,,G,"""1899-11-30T00:00:00.000Z""",1
28737,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1345,DURAMANA,,,G,"""1899-11-30T00:00:00.000Z""",1
28745,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3610,SOUTH BOWENFELS,,,G,"""1899-11-30T00:00:00.000Z""",1
28845,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW607,BROOKONG,,,G,"""1899-11-30T00:00:00.000Z""",1
19131,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW900,CHARLEYS FOREST,,,G,"""1899-11-30T00:00:00.000Z""",1
19132,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1732,GOONUMBLA,,,G,"""1899-11-30T00:00:00.000Z""",1
19126,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2036,JEREMY,,,G,"""1899-11-30T00:00:00.000Z""",1
19133,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1350,DURRAS NORTH,,,G,"""1899-11-30T00:00:00.000Z""",1
30057,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW548,BOXERS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
19134,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3246,PINKETT,,,G,"""1899-11-30T00:00:00.000Z""",1
17270,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4276,WEST BATHURST,,,G,"""1899-11-30T00:00:00.000Z""",1
21808,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1507,FARGUNYAH,,,G,"""1899-11-30T00:00:00.000Z""",1
21809,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2392,LOCKHART,,,G,"""1899-11-30T00:00:00.000Z""",1
17626,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3351,RAWDON VALE,,,G,"""1899-11-30T00:00:00.000Z""",1
19117,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2784,MOUNT HARRIS,,,G,"""1899-11-30T00:00:00.000Z""",1
24140,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1905,HECKENBERG,,,G,"""1899-11-30T00:00:00.000Z""",1
11445,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2779,MOUNT ELLIOT,,,G,"""1899-11-30T00:00:00.000Z""",1
